Title,URL,Score:viral,Score:educational,Score:controversial,Score:community,Score:evergreen,Score:hype,Published at,Duration,Positive interestingness,Positive negative coefficient,Total interestingness,Views,Likes,Dislikes,Comments,Total reaction,Global buzz index
Airbus Space End-to-End Solutions,https://www.youtube.com/watch?v=btgCxPdynHU,0.012499,0.014667,0.070931,0.492068,0.017534,1.369399,2021-09-08 12:05:02,84,0.0235,56.0000,0.0252,2382,56,0,4,60,142920
Pléiades Neo new generation Direct Receiving Station DRS MM Neo Terminal is on track.,https://www.youtube.com/watch?v=0TR7PuSSOYg,0.012081,0.014560,0.197304,0.462506,0.003693,0.272750,2021-04-05 10:40:55,29,0.0232,12.0000,0.0251,517,12,0,1,13,6721
"Orion-ESM, the Airbus powerhouse for human space flight pioneer missions",https://www.youtube.com/watch?v=1QkbabEPE_k,0.012631,0.015154,0.230259,0.450000,0.003506,0.250996,2022-07-18 15:11:34,118,0.0251,9.0000,0.0251,358,9,0,0,9,3222
Celebrating 33 Years of success for Airbus Eurostar satellite platform,https://www.youtube.com/watch?v=xjkPGffv68k,0.012396,0.014758,0.099542,0.486790,0.019841,1.539234,2023-10-30 08:00:33,214,0.0237,35.0000,0.0251,1474,35,0,2,37,54538
Autonomous collaborative flight at ILA Berlin 2026,https://www.youtube.com/watch?v=HCeOpW7RcnQ,0.012842,0.068251,0.083231,0.489130,12.238143,955.107211,2026-06-12 01:45:54,1226,0.0251,45.0000,0.0251,1795,45,0,0,45,80775
A400M transports masks to Spain in support of COVID-19 crisis efforts,https://www.youtube.com/watch?v=Wi3ovfrcMtM,0.012811,0.014641,0.046415,0.495555,0.022891,1.818548,2020-03-25 08:38:23,74,0.0237,98.0000,0.0249,4131,98,0,5,103,425493
"Throwback to Air Tattoo! Featuring #Eurofighter, #A400M, #NH90 & Avro Lancaster 😃",https://www.youtube.com/watch?v=48PPXvqJdL8,0.012723,0.014976,0.055855,0.494057,0.126386,10.023471,2025-07-28 12:07:16,27,0.0240,77.0000,0.0249,3212,77,0,3,80,256960
Delivery C295 Czech Air Force,https://www.youtube.com/watch?v=1qJ8dmXiVEU,0.013257,0.014871,0.036551,0.496453,0.037979,3.031064,2021-07-19 11:49:20,53,0.0245,133.0000,0.0249,5427,133,0,2,135,732645
Singapore Airshow 2018 - Highlights,https://www.youtube.com/watch?v=j2HkmswL3Es,0.014797,0.014610,0.015770,0.499240,0.064668,5.188521,2018-02-09 14:42:20,60,0.0237,375.0000,0.0249,15806,375,0,18,393,6211758
From Big Data to Smart Data,https://www.youtube.com/watch?v=iklyffIPCVE,0.012188,0.014590,0.149787,0.475621,0.005910,0.453096,2021-08-02 06:51:53,97,0.0236,19.0000,0.0248,805,19,0,1,20,16100
"How to build the Orion ESM - Assembly, Integration & Test",https://www.youtube.com/watch?v=MxGEmRRxJOE,0.012559,0.014600,0.062052,0.493178,0.016237,1.291604,2020-06-18 12:34:48,214,0.0237,67.0000,0.0248,2824,67,0,3,70,197680
OneAtlas Mobile App,https://www.youtube.com/watch?v=-fKJYZwvwMg,0.012407,0.014698,0.103716,0.485659,0.008439,0.661640,2020-10-09 07:39:30,246,0.0241,33.0000,0.0248,1372,33,0,1,34,46648
The dualstudy program Computer Science at Airbus,https://www.youtube.com/watch?v=aR2s9a4zOb4,0.012360,0.014851,0.366204,0.333333,0.000540,0.029185,2018-11-07 13:53:06,154,0.0247,2.0000,0.0247,81,2,0,0,2,162
Enduropale 2019: feedback on the Airbus system,https://www.youtube.com/watch?v=kOT3AlMSWx8,0.012363,0.014806,0.244136,0.444444,0.001677,0.121107,2019-02-07 09:02:14,81,0.0246,8.0000,0.0246,325,8,0,0,8,2600
Airbus Foundation Discovery Space - Teaser,https://www.youtube.com/watch?v=sNDA1ier_hE,0.012497,0.014796,0.116114,0.482759,0.004891,0.383893,2018-05-02 14:06:50,46,0.0246,28.0000,0.0246,1138,28,0,0,28,31864
Euclid dark matter mission demystified!,https://www.youtube.com/watch?v=ln2p_5lsT_o,0.011974,0.014308,0.116114,0.483576,0.014358,1.133825,2023-06-30 10:06:37,203,0.0229,28.0000,0.0245,1224,28,0,2,30,36720
ILA Berlin Air Show 2022 Military Aircraft,https://www.youtube.com/watch?v=lV1XMWEfiNE,0.012444,0.014767,0.116114,0.482759,0.010017,0.789630,2022-06-27 10:33:11,39,0.0245,28.0000,0.0245,1143,28,0,0,28,32004
SIRTAP High capability Tactical UAS - SIRTAP,https://www.youtube.com/watch?v=VKaJoEXiyis,0.013090,0.014627,0.034705,0.496756,0.078706,6.393483,2023-11-29 10:42:08,42,0.0239,142.0000,0.0245,5930,142,0,3,145,859850
Get the best intelligence for your critical missions with Pléiades Neo.,https://www.youtube.com/watch?v=SyKprhJqhBw,0.011633,0.014053,0.217990,0.455657,0.003165,0.237403,2021-04-05 10:40:46,25,0.0222,10.0000,0.0244,450,10,0,1,11,4950
The second node of the SpaceDataHighway™ network,https://www.youtube.com/watch?v=k-XB-Bw1OJk,0.012504,0.014700,0.088992,0.488095,0.008432,0.673784,2019-08-19 12:57:52,64,0.0244,41.0000,0.0244,1678,41,0,0,41,68798
"20. How to build an A400M - Testing, testing…",https://www.youtube.com/watch?v=d5MBb2u9lf8,0.013122,0.014676,0.036770,0.496241,0.027996,2.278433,2019-12-12 15:15:33,82,0.0244,132.0000,0.0244,5412,132,0,0,132,714384
Radar image acquisition in a unique constellation,https://www.youtube.com/watch?v=hWra6TAqYu8,0.012216,0.014742,0.346574,0.375000,0.002159,0.132754,2023-11-30 10:13:18,50,0.0244,3.0000,0.0244,123,3,0,0,3,369
The need for cyber security resilience by Airbus CyberSecurity,https://www.youtube.com/watch?v=K3cEJawTz9c,0.012245,0.014273,0.066567,0.492504,0.016863,1.368237,2021-03-04 15:43:32,188,0.0231,61.0000,0.0243,2637,61,0,3,64,168768
Airbus Fortion® SuRVIn cPED – Superior situational awareness for effective decision-making,https://www.youtube.com/watch?v=EtlbtBS00rA,0.012528,0.014529,0.054252,0.494123,0.064084,5.220889,2024-09-04 08:41:17,178,0.0237,80.0000,0.0243,3381,80,0,2,82,277242
How is Airbus helping protect Earth from asteroids?,https://www.youtube.com/watch?v=5bDFpHChsIQ,0.011790,0.014060,0.122068,0.482347,0.006668,0.531595,2020-06-30 08:48:24,236,0.0225,26.0000,0.0242,1156,26,0,2,28,32368
Airbus Defence family flight: 50-year anniversary of Airbus,https://www.youtube.com/watch?v=EHWjuQetLhQ,0.045300,0.014308,0.001847,0.500325,0.925146,76.391832,2019-06-13 12:28:30,190,0.0233,4561.0000,0.0242,195367,4561,0,170,4731,924281277
How will Airbus bring the first samples ever from planet Mars - Introducing the Earth Return Orbiter,https://www.youtube.com/watch?v=LMnzBPTKQXM,0.012704,0.014014,0.033227,0.497440,0.038915,3.219040,2020-10-14 07:45:54,85,0.0225,150.0000,0.0240,6659,150,0,10,160,1065440
Stronger Together - Luftwaffe and Airbus,https://www.youtube.com/watch?v=vMaTCvyfxq8,0.012311,0.014202,0.055309,0.494115,0.028111,2.314003,2022-06-16 10:35:27,144,0.0231,78.0000,0.0240,3375,78,0,3,81,273375
C295 Mozambique Mission - Reaching the unreachable,https://www.youtube.com/watch?v=yXH2dD-8TLA,0.032444,0.013747,0.002940,0.500900,0.608720,50.860060,2019-10-22 13:11:55,529,0.0218,2685.0000,0.0239,123407,2685,0,268,2953,364420871
A400M Flight Display – ILA Berlin air show 2022,https://www.youtube.com/watch?v=vQScspbjG4U,0.009680,0.011527,0.075985,0.495159,0.029706,2.460082,2022-06-27 10:33:38,29,0.0143,51.0000,0.0239,3561,51,0,34,85,302685
Spain signs landmark order for 20 Eurofighter jets to modernise  its air force fleet,https://www.youtube.com/watch?v=-Sjxc5mFu5A,0.011736,0.012770,0.032707,0.499308,0.067521,5.663498,2022-06-23 13:16:34,51,0.0186,153.0000,0.0237,8220,153,0,42,195,1602900
Military aircraft MEDEVAC missions against COVID-19,https://www.youtube.com/watch?v=ee_XHzQFxOU,0.011938,0.013855,0.063480,0.493111,0.015862,1.319240,2020-05-29 09:06:17,104,0.0223,65.0000,0.0237,2911,65,0,4,69,200859
A330 MRTT MMF Painting Process,https://www.youtube.com/watch?v=ua6N8bf4Sw4,0.014109,0.013919,0.016979,0.499106,0.081505,6.864018,2020-05-21 08:39:24,198,0.0226,343.0000,0.0237,15201,343,0,17,360,5472360
Next stop: Moon 🌙,https://www.youtube.com/watch?v=fQd7RSLo34U,0.012890,0.015292,0.029244,0.497564,1.246584,105.040051,2026-04-01 13:15:22,9,0.0228,176.0000,0.0236,7710,176,0,6,182,1403220
Airbus built satellite dispensers for SSO-A smallsat mission,https://www.youtube.com/watch?v=G5Yel2IXvWk,0.011302,0.013429,0.103716,0.486570,0.006913,0.570507,2018-12-04 12:31:48,174,0.0210,33.0000,0.0236,1568,33,0,4,37,58016
Eurofighter flying display at #RIAT25 Royal International Air Tattoo.,https://www.youtube.com/watch?v=RUGTxOrxOa8,0.012476,0.014263,0.040430,0.496057,0.183175,15.419994,2025-07-18 16:01:07,23,0.0230,117.0000,0.0236,5093,117,0,3,120,611160
Airbus Strat-Observer,https://www.youtube.com/watch?v=2n4c9jUCiwk,0.011264,0.013628,0.207076,0.459314,0.006413,0.503141,2023-09-04 07:40:51,163,0.0216,11.0000,0.0235,510,11,0,1,12,6120
FCAS and Remote Carriers: launch from an A400M - Engineering Tests,https://www.youtube.com/watch?v=HhEYXnw35eM,0.012467,0.013854,0.036335,0.496800,0.040573,3.428833,2021-09-10 08:03:23,196,0.0225,134.0000,0.0235,5958,134,0,6,140,834120
Future Military Aircraft Services,https://www.youtube.com/watch?v=f3bVHYY28lE,0.013464,0.013888,0.021187,0.498530,0.081816,6.943851,2021-11-18 13:41:25,253,0.0226,262.0000,0.0235,11585,262,0,10,272,3151120
What's next in Space?,https://www.youtube.com/watch?v=tyEmJixRhso,0.011996,0.013806,0.055855,0.494027,0.025228,2.134731,2022-01-20 14:21:39,62,0.0225,77.0000,0.0233,3427,77,0,3,80,274160
Preparing the A400M of tomorrow. Europe's most advanced tactical airlifter,https://www.youtube.com/watch?v=_DXWgv7w8aY,0.105368,0.013850,0.000777,0.500568,17.708648,1524.466389,2025-06-18 09:28:15,134,0.0220,12099.0000,0.0232,549659,12099,0,670,12769,7018595771
Eurofighter Pilots Flight Display,https://www.youtube.com/watch?v=yz4wmYS3FlU,0.012990,0.013939,0.025762,0.497859,0.198640,17.047397,2024-12-27 07:45:13,216,0.0226,206.0000,0.0232,9097,206,0,5,211,1919467
Localise exploration sites and pipelines with Airbus Ground Control Points,https://www.youtube.com/watch?v=sMxM9rQO8hY,0.011635,0.013921,0.230259,0.450000,0.001971,0.153357,2019-07-04 09:19:53,82,0.0231,9.0000,0.0231,389,9,0,0,9,3501
Discover a new dimension for defence and security,https://www.youtube.com/watch?v=Ez8ccfZBahE,0.011364,0.013477,0.105955,0.485526,0.010845,0.914726,2022-01-12 08:32:12,47,0.0217,32.0000,0.0230,1476,32,0,2,34,50184
OneAtlas: Defence Site Monitoring,https://www.youtube.com/watch?v=nCJffElsOsc,0.011520,0.013544,0.087470,0.488895,0.011372,0.966347,2021-01-12 08:49:14,115,0.0220,42.0000,0.0230,1912,42,0,2,44,84128
How Airbus' Copernicus satellites provide vital insights into ocean monitoring,https://www.youtube.com/watch?v=USFHe06pisY,0.011477,0.013662,0.116114,0.483155,0.015161,1.274530,2023-09-28 13:38:21,73,0.0222,28.0000,0.0230,1261,28,0,1,29,36569
The Bird of Prey: Airbus’ answer to kamikaze drones,https://www.youtube.com/watch?v=32TJixaVs2I,0.014745,0.014542,0.013044,0.499881,3.403389,295.763807,2026-03-30 10:33:32,59,0.0211,471.0000,0.0230,22334,471,0,42,513,11457342
Pléiades Neo satellites arrive in Kourou for launch,https://www.youtube.com/watch?v=nECnodjCOj4,0.011273,0.013470,0.149787,0.475573,0.005539,0.460035,2021-04-05 10:40:25,56,0.0218,19.0000,0.0229,872,19,0,1,20,17440
Tech Days event 2022 showed innovative demonstrations from the Connected Intelligence team,https://www.youtube.com/watch?v=jMNXhFyDffs,0.011547,0.013761,0.149787,0.475000,0.007534,0.627561,2022-10-25 14:12:30,43,0.0228,19.0000,0.0228,833,19,0,0,19,15827
What is Pixel Factory Neo?,https://www.youtube.com/watch?v=GBpCvQk82ZA,0.010038,0.012365,0.321888,0.402273,0.002753,0.201913,2023-06-20 09:01:09,56,0.0182,4.0000,0.0227,220,4,0,1,5,1100
DRS: Emergency Situation,https://www.youtube.com/watch?v=rCbViJtWGJs,0.011380,0.013682,0.259930,0.437500,0.003586,0.276995,2023-05-25 09:49:53,71,0.0227,7.0000,0.0227,309,7,0,0,7,2163
Pléiades Neo x GAF AG,https://www.youtube.com/watch?v=sZL-eg9LbqI,0.010685,0.012939,0.230259,0.451129,0.003981,0.320689,2022-09-01 13:15:52,21,0.0203,9.0000,0.0226,443,9,0,1,10,4430
"Bartolomeo, Your All-in-One Space Mission Service",https://www.youtube.com/watch?v=0xDG3aDtdnU,0.010718,0.012938,0.217990,0.455568,0.003249,0.264809,2021-05-24 08:11:14,90,0.0204,10.0000,0.0225,489,10,0,1,11,5379
Zephyr: Connect Beyond,https://www.youtube.com/watch?v=e7qTnepgZs8,0.010833,0.012727,0.081918,0.490655,0.012950,1.133226,2020-11-05 13:59:59,121,0.0198,46.0000,0.0224,2319,46,0,6,52,120588
Orion Malware empowers KUB decontamination stations,https://www.youtube.com/watch?v=AtRw3HL22AQ,0.010967,0.013098,0.144977,0.476720,0.007562,0.648981,2022-06-20 08:43:52,95,0.0212,20.0000,0.0222,944,20,0,1,21,19824
A400M customer profile: French Air Force,https://www.youtube.com/watch?v=-0a_CLfbEvk,0.011011,0.012621,0.056983,0.494607,0.019313,1.723586,2020-06-04 07:24:05,86,0.0198,75.0000,0.0221,3793,75,0,9,84,318612
"A330 MRTT, certified for automatic air-to-air refuelling operations",https://www.youtube.com/watch?v=ZXMdg1fdMQ4,0.012538,0.013199,0.025863,0.497836,0.074008,6.652274,2022-07-19 10:12:28,72,0.0216,205.0000,0.0221,9483,205,0,5,210,1991430
Airbus Military Aircraft Flying Displays PAS17,https://www.youtube.com/watch?v=3ofjPwVdL4E,0.011032,0.013012,0.108304,0.484718,0.005127,0.452463,2017-08-22 00:13:26,76,0.0213,31.0000,0.0220,1456,31,0,1,32,46592
An exclusive tour of the first A330 MRTT for Spain,https://www.youtube.com/watch?v=i_Nr14gOsI8,0.023167,0.013007,0.004817,0.500269,2.025145,185.195645,2025-05-12 16:44:11,241,0.0207,1520.0000,0.0219,73570,1520,0,88,1608,118300560
Fleet Secure Intranet,https://www.youtube.com/watch?v=AA4aIuJjMTg,0.011030,0.013140,0.180537,0.466667,0.002689,0.229784,2018-10-24 08:54:06,141,0.0218,14.0000,0.0218,641,14,0,0,14,8974
Airbus at Milipol 2019 - 1st day start,https://www.youtube.com/watch?v=E2ODEe_NHMQ,0.010956,0.013142,0.298627,0.416667,0.001255,0.095795,2019-11-27 10:11:14,28,0.0218,5.0000,0.0218,229,5,0,0,5,1145
Die Multi-Domain Combat Cloud,https://www.youtube.com/watch?v=qhmZqTSrYRI,0.011104,0.012829,0.065764,0.492566,0.018585,1.679964,2021-08-03 07:40:45,122,0.0208,62.0000,0.0218,2983,62,0,3,65,193895
What makes the Airbus #A400M military airlifter a game-changer?,https://www.youtube.com/watch?v=6mDAYgxSTgA,0.011577,0.012971,0.043040,0.495707,0.050842,4.631200,2023-06-08 12:15:10,225,0.0212,108.0000,0.0218,5101,108,0,3,111,566211
Pléiades Neo - Today is the day,https://www.youtube.com/watch?v=vkM66T0Sh90,0.010375,0.012171,0.081918,0.490790,0.014420,1.309028,2021-04-28 13:43:10,147,0.0188,46.0000,0.0216,2451,46,0,7,53,129903
30 years of SPOT 1 to 5 historical archive imagery,https://www.youtube.com/watch?v=OSWIoSfjMeM,0.010980,0.013044,0.136326,0.478261,0.008912,0.788889,2022-12-01 12:44:52,39,0.0216,22.0000,0.0216,1018,22,0,0,22,22396
Learn how to Access and Authenticate OneAtlas APIs.,https://www.youtube.com/watch?v=a_RKFgW-edw,0.010191,0.012245,0.166660,0.471784,0.004142,0.364511,2020-03-03 11:15:00,109,0.0191,16.0000,0.0215,836,16,0,2,18,15048
Elevate - the air-centric demonstration,https://www.youtube.com/watch?v=7bNC5uftR5A,0.010186,0.012242,0.160576,0.473350,0.006602,0.585614,2022-04-21 07:15:01,301,0.0192,17.0000,0.0214,887,17,0,2,19,16853
FCAS Tour,https://www.youtube.com/watch?v=dL4S1eb-T4w,0.010430,0.012226,0.073870,0.491989,0.041643,3.828446,2024-06-11 12:58:58,121,0.0189,53.0000,0.0214,2804,53,0,7,60,168240
CHEOPS - Exploring the mysteries of space,https://www.youtube.com/watch?v=QHI7SjXsaWU,0.011247,0.012875,0.060693,0.492857,0.014760,1.360422,2019-12-16 15:07:27,99,0.0214,69.0000,0.0214,3226,69,0,0,69,222594
SkyNet satellites programme for UK,https://www.youtube.com/watch?v=i3AphL7wxl0,0.010490,0.012507,0.116114,0.483470,0.019006,1.722813,2024-03-20 10:13:45,72,0.0199,28.0000,0.0214,1405,28,0,2,30,42150
FCAS and Remote Carriers - Launch from an A400M - Laboratory Tests,https://www.youtube.com/watch?v=v0-6FnVHhH4,0.011349,0.012470,0.038383,0.496595,0.040029,3.739818,2021-11-25 15:24:36,227,0.0201,125.0000,0.0212,6213,125,0,7,132,820116
German Chancellor Olaf Scholz visits Airbus site in Manching,https://www.youtube.com/watch?v=wzlQAocB4-Q,0.011135,0.012693,0.053239,0.494228,0.048503,4.518186,2024-01-19 17:11:28,50,0.0207,82.0000,0.0212,3959,82,0,2,84,332556
Airbus Defence and Space - Spacecraft equipment,https://www.youtube.com/watch?v=VFgUfc99KIM,0.010630,0.012404,0.084592,0.489347,0.009835,0.914049,2019-11-28 14:02:09,65,0.0201,44.0000,0.0211,2184,44,0,2,46,100464
"Airbus CyberSecurity : Women@cyber – Charlotte, Senior Manager, Cyber Business Growth",https://www.youtube.com/watch?v=2OzifOherRg,0.010343,0.012360,0.154970,0.474238,0.006751,0.609591,2022-05-24 15:09:39,115,0.0199,18.0000,0.0210,903,18,0,1,19,17157
Learn how European operators improve A400M’s interoperability,https://www.youtube.com/watch?v=Gi7faPAqduM,0.011408,0.012397,0.034900,0.496975,0.071124,6.728586,2023-08-01 11:33:37,195,0.0200,141.0000,0.0210,7048,141,0,7,148,1043104
EL3 European Large Logistic Lander,https://www.youtube.com/watch?v=r2rk8oOReT4,0.011265,0.012604,0.046415,0.494949,0.023929,2.263794,2020-10-14 07:13:57,111,0.0209,98.0000,0.0209,4683,98,0,0,98,458934
How the Bartolomeo research platform has been installed on the ISS,https://www.youtube.com/watch?v=BSFxiWMyHgU,0.010491,0.012546,0.230259,0.450000,0.002280,0.197029,2020-06-12 09:03:05,189,0.0208,9.0000,0.0208,432,9,0,0,9,3888
Orion ESM Progress Meeting in Les Mureaux,https://www.youtube.com/watch?v=JP7cM91Zpo0,0.010293,0.012199,0.132419,0.479598,0.004147,0.384494,2018-03-13 14:24:58,155,0.0198,23.0000,0.0207,1159,23,0,1,24,27816
"Airbus-built Inmarsat-6, the world largest & most sophisticated commercial communications satellite",https://www.youtube.com/watch?v=OqUdC6l5JSc,0.011201,0.012207,0.037215,0.496640,0.041916,4.020259,2021-12-22 17:31:04,159,0.0198,130.0000,0.0207,6570,130,0,6,136,893520
Airbus demonstrates C295 FITS mission system operated by ground-based crews,https://www.youtube.com/watch?v=rnt1AuYhSAw,0.010960,0.012003,0.039635,0.496510,0.034556,3.335605,2021-05-04 10:11:49,79,0.0193,120.0000,0.0206,6226,120,0,8,128,796928
How to determine field water need?  | Verde,https://www.youtube.com/watch?v=I9KwMvS-cUs,0.010324,0.012369,0.277987,0.428571,0.001416,0.118104,2019-09-06 13:11:48,216,0.0205,6.0000,0.0205,292,6,0,0,6,1752
100th A400M delivered!,https://www.youtube.com/watch?v=VhxYkWZD7Lg,0.012585,0.012085,0.019065,0.498820,0.085071,8.255654,2021-05-25 10:18:49,66,0.0196,298.0000,0.0205,15236,298,0,15,313,4768868
A400M on flying display at Paris Air Show,https://www.youtube.com/watch?v=vty1moeKMvk,0.010566,0.012178,0.066567,0.492260,0.029422,2.830011,2023-06-22 07:47:20,27,0.0198,61.0000,0.0205,3078,61,0,2,63,193914
Airborne Theater of the Future,https://www.youtube.com/watch?v=1jrgtkKjz28,0.010149,0.012013,0.125311,0.481160,0.006823,0.646462,2021-01-12 11:49:07,103,0.0195,25.0000,0.0203,1279,25,0,1,26,33254
"Pléiades Neo, new optical satellite constellation opening up new possibilities.",https://www.youtube.com/watch?v=gXPKdXHc0QA,0.010633,0.012130,0.061364,0.492901,0.018465,1.795297,2021-04-05 10:41:07,144,0.0200,68.0000,0.0203,3403,68,0,1,69,234807
Enduropale 2019 : the partnership between Airbus and fire brigade,https://www.youtube.com/watch?v=qX2V6TGRyiU,0.010164,0.012183,0.298627,0.416667,0.001116,0.091852,2019-02-01 20:20:03,76,0.0202,5.0000,0.0202,247,5,0,0,5,1235
Starling : Navigating EUDR and NDV with Cocoasource and Hershey,https://www.youtube.com/watch?v=N1eB7L2UqCg,0.010009,0.012139,0.346574,0.250000,0.001392,0.069605,2024-06-25 14:48:49,3629,0.0200,1.0000,0.0200,50,1,0,0,1,50
PerúSAT-1: The Voice of Customers,https://www.youtube.com/watch?v=8r4KQJs_Lbo,0.009606,0.011515,0.197304,0.462304,0.002086,0.194601,2017-04-06 09:01:28,136,0.0184,12.0000,0.0199,653,12,0,1,13,8489
World Defense Show 2024 Highlights,https://www.youtube.com/watch?v=6GraEZpXTwI,0.010374,0.011889,0.062052,0.492936,0.041055,4.065571,2024-02-12 10:16:33,102,0.0193,67.0000,0.0199,3466,67,0,2,69,239154
Spacecraft: Made in the UK,https://www.youtube.com/watch?v=LFwX3ua3e7Q,0.010390,0.011817,0.057567,0.493594,0.041207,4.113258,2023-11-22 15:45:58,1017,0.0193,74.0000,0.0198,3843,74,0,2,76,292068
How do young European really think about security?,https://www.youtube.com/watch?v=_qPIEWo6dvU,0.009746,0.012452,0.099542,0.486892,0.206292,20.332957,2026-03-11 10:14:16,72,0.0182,35.0000,0.0198,1922,35,0,3,38,73036
WorlDEM,https://www.youtube.com/watch?v=mCwn9hWiAlg,0.009946,0.011879,0.244136,0.444444,0.001207,0.108622,2016-03-29 09:56:53,31,0.0198,8.0000,0.0198,405,8,0,0,8,3240
OneAtlas - High Accuracy Map Extraction Capability,https://www.youtube.com/watch?v=ygw74plHxng,0.009347,0.011208,0.166660,0.471682,0.004575,0.440163,2020-10-06 10:48:00,235,0.0175,16.0000,0.0197,914,16,0,2,18,16452
A400M Luxembourg Armed Forces Painting Process,https://www.youtube.com/watch?v=-Faj7vzvxtM,0.011205,0.011621,0.029244,0.497499,0.038815,3.934926,2019-12-30 14:27:05,78,0.0190,176.0000,0.0196,9276,176,0,6,182,1688232
We never stop innovating,https://www.youtube.com/watch?v=SzA-4wzT2l0,0.010731,0.011627,0.039377,0.495981,0.019239,1.966808,2017-09-12 09:40:21,107,0.0192,121.0000,0.0194,6287,121,0,1,122,767014
A400M Belgian Air Force Painting Process,https://www.youtube.com/watch?v=qlIT0LJq0yo,0.010352,0.011385,0.044997,0.495598,0.024231,2.480950,2020-05-07 08:53:59,59,0.0184,102.0000,0.0194,5529,102,0,5,107,591603
How to prescribe the right amount of nitrogen to spread? | Verde,https://www.youtube.com/watch?v=bizFbZg9DoE,0.009697,0.011635,0.321888,0.400000,0.001011,0.083724,2019-09-06 13:11:45,233,0.0193,4.0000,0.0193,207,4,0,0,4,828
"Proteus Unity - Resilient, secure, through-rotor communications",https://www.youtube.com/watch?v=ay1bKx_hiwM,0.009968,0.011576,0.087470,0.488372,0.013725,1.397434,2022-02-28 12:14:19,136,0.0192,42.0000,0.0192,2189,42,0,0,42,91938
How to make a good Variable Rate Distribution Map?  | Verde,https://www.youtube.com/watch?v=uIgKseagtGA,0.009626,0.011516,0.259930,0.437500,0.001618,0.148034,2019-09-06 13:11:43,88,0.0191,7.0000,0.0191,366,7,0,0,7,2562
"Airbus CyberSecurity : Women@cyber – Marie, Intern SOC Analyst",https://www.youtube.com/watch?v=yED2YNwwrkM,0.009709,0.011512,0.149787,0.475000,0.006599,0.657236,2022-04-20 12:21:27,76,0.0191,19.0000,0.0191,996,19,0,0,19,18924
22. How to build an A400M - Inside the paint shop,https://www.youtube.com/watch?v=lXm4e06pPhc,0.010022,0.011087,0.048738,0.495298,0.023292,2.417755,2020-07-28 08:00:14,67,0.0177,92.0000,0.0191,5190,92,0,7,99,513810
"Eurofighter Typhoon - then, now and in the future.",https://www.youtube.com/watch?v=v92yvo7M-XY,0.090448,0.010919,0.001102,0.500880,1.904605,199.732729,2019-12-05 13:39:39,170,0.0172,8178.0000,0.0191,475840,8178,0,896,9074,4317772160
SpaceDataHighway : Pioneering the laser communication revolution,https://www.youtube.com/watch?v=sGOHpAIVIqc,0.009517,0.011236,0.128755,0.480381,0.005264,0.531663,2019-09-09 08:15:10,118,0.0183,24.0000,0.0190,1313,24,0,1,25,32825
Vision-Based Navigation: Preparing Precise Lunar Landing.,https://www.youtube.com/watch?v=JgBepFxd__g,0.009738,0.011313,0.090575,0.488037,0.008867,0.910358,2019-12-19 15:41:23,131,0.0186,40.0000,0.0190,2156,40,0,1,41,88396
Keelback Net Lösung von Airbus Defence and Space,https://www.youtube.com/watch?v=FAE4tlHvBlw,0.009551,0.011434,0.298627,0.416667,0.000801,0.070188,2016-03-10 20:24:58,162,0.0190,5.0000,0.0190,263,5,0,0,5,1315
A400M Formation Flight,https://www.youtube.com/watch?v=qKkxv9Ye4PI,0.011082,0.011066,0.026173,0.497981,0.027987,2.956377,2016-01-12 14:52:23,111,0.0180,202.0000,0.0188,11250,202,0,10,212,2385000
Task a satellite from the Convenience of your Desktop from OneAtlas,https://www.youtube.com/watch?v=SbhKj2loxr8,0.009254,0.010934,0.122068,0.482153,0.007862,0.807333,2021-05-26 14:36:49,120,0.0175,26.0000,0.0188,1489,26,0,2,28,41692
FCAS Non-Traditional-Player Initiative,https://www.youtube.com/watch?v=5rpFBEXYrBA,0.009982,0.011012,0.048333,0.495159,0.024620,2.599790,2020-12-11 09:44:13,166,0.0178,93.0000,0.0187,5227,93,0,5,98,512246
Ian Walters: Solar Orbiter - Here comes the Sun,https://www.youtube.com/watch?v=Pk1D7AGLiX8,0.009455,0.011281,0.217990,0.454545,0.002500,0.242774,2020-06-05 09:00:08,392,0.0187,10.0000,0.0187,534,10,0,0,10,5340
Airbus Defence and Space Highlights 2019,https://www.youtube.com/watch?v=KLQUERCw0Vo,0.011586,0.011207,0.022158,0.497992,0.053062,5.680432,2020-01-10 15:39:19,126,0.0186,248.0000,0.0186,13328,248,0,0,248,3305344
IoT Fingerprint - the Airbus solution to secure LPWAN data transmission,https://www.youtube.com/watch?v=7f7OYsfbf28,0.009460,0.011024,0.099542,0.486369,0.007206,0.755263,2019-06-03 15:15:29,76,0.0181,35.0000,0.0186,1939,35,0,1,36,69804
Orion ESM – tank integration,https://www.youtube.com/watch?v=nphu2WUOBxM,0.009606,0.011150,0.095726,0.486842,0.006418,0.674533,2018-05-06 09:18:38,75,0.0185,37.0000,0.0185,1997,37,0,0,37,73889
"Pléiades Neo : Interview with Francois Lombard, SVP Airbus Intelligence Business",https://www.youtube.com/watch?v=vFmOKETTSv4,0.008525,0.010309,0.207076,0.459758,0.003693,0.370349,2021-04-05 10:40:59,66,0.0157,11.0000,0.0185,702,11,0,2,13,9126
